 C136     C136     C224     C235      SHFT_DIHDR       0.5850    3.0000    0.0000
 C136     C136     C224     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C136     C224     N238      SHFT_DIHDR       0.8450    1.0000    0.0000
 C136     C136     C224     N238      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C136     C136     C224     N238      SHFT_DIHDR       0.7130    3.0000    0.0000
 C136     C136     C235     N237      SHFT_DIHDR       3.2500    1.0000    0.0000
 C136     C136     C235     N237      SHFT_DIHDR      -0.4020    2.0000  180.0000
 C136     C136     C235     N237      SHFT_DIHDR      -0.1360    3.0000    0.0000
 C136     C136     C235     O236      SHFT_DIHDR       1.1660    2.0000  180.0000
 C136     C136     C245     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C136     C245     N239      SHFT_DIHDR       0.8450    1.0000    0.0000
 C136     C136     C245     N239      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C136     C136     C245     N239      SHFT_DIHDR       0.7130    3.0000    0.0000
 C136     C136     C246     C235      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C136     C136     C246     C235      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C136     C136     C246     C235      SHFT_DIHDR       0.5850    3.0000    0.0000
 C136     C136     C246     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C136     C246     N239      SHFT_DIHDR       0.8450    1.0000    0.0000
 C136     C136     C246     N239      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C136     C136     C246     N239      SHFT_DIHDR       0.7130    3.0000    0.0000
 C136     C136     C267     O268      SHFT_DIHDR       1.0000    1.0000    0.0000
 C136     C136     C267     O268      SHFT_DIHDR       0.5460    2.0000  180.0000
 C136     C136     C267     O268      SHFT_DIHDR       0.4500    3.0000    0.0000
 C136     C136     C267     O269      SHFT_DIHDR       0.5460    2.0000  180.0000
 C136     C136     C283     C271      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C136     C136     C283     C271      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C136     C136     C283     C271      SHFT_DIHDR       0.5850    3.0000    0.0000
 C136     C136     C283     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C136     C283     N238      SHFT_DIHDR       0.8450    1.0000    0.0000
 C136     C136     C283     N238      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C136     C136     C283     N238      SHFT_DIHDR       0.7130    3.0000    0.0000
 C136     C136     C285     C271      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C136     C136     C285     C271      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C136     C136     C285     C271      SHFT_DIHDR       0.5850    3.0000    0.0000
 C136     C136     C285     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C136     C285     N239      SHFT_DIHDR       0.8450    1.0000    0.0000
 C136     C136     C285     N239      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C136     C136     C285     N239      SHFT_DIHDR       0.7130    3.0000    0.0000
 C136     C136     C292     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C136     C292     N287      SHFT_DIHDR       2.7320    1.0000    0.0000
 C136     C136     C292     N287      SHFT_DIHDR      -0.2290    2.0000  180.0000
 C136     C136     C292     N287      SHFT_DIHDR       0.4850    3.0000    0.0000
 C136     C136     C293     C235      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C136     C136     C293     C235      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C136     C136     C293     C235      SHFT_DIHDR       0.5850    3.0000    0.0000
 C136     C136     C293     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C136     C293     N287      SHFT_DIHDR       0.8450    1.0000    0.0000
 C136     C136     C293     N287      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C136     C136     C293     N287      SHFT_DIHDR       0.7130    3.0000    0.0000
 C136     C136     C295     C235      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C136     C136     C295     C235      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C136     C136     C295     C235      SHFT_DIHDR       0.5850    3.0000    0.0000
 C136     C136     C295     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C136     C295     N309      SHFT_DIHDR       2.7320    1.0000    0.0000
 C136     C136     C295     N309      SHFT_DIHDR      -0.2290    2.0000  180.0000
 C136     C136     C295     N309      SHFT_DIHDR       0.4850    3.0000    0.0000
 C136     C136     C296     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C136     C296     N309      SHFT_DIHDR       2.7320    1.0000    0.0000
 C136     C136     C296     N309      SHFT_DIHDR      -0.2290    2.0000  180.0000
 C136     C136     C296     N309      SHFT_DIHDR       0.4850    3.0000    0.0000
 C136     C137     C135     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C137     C224     C235      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C136     C137     C224     C235      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C136     C137     C224     C235      SHFT_DIHDR       0.5850    3.0000    0.0000
 C136     C137     C224     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C137     C224     N238      SHFT_DIHDR       0.8450    1.0000    0.0000
 C136     C137     C224     N238      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C136     C137     C224     N238      SHFT_DIHDR       0.7130    3.0000    0.0000
 C136     C137     C283     C271      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C136     C137     C283     C271      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C136     C137     C283     C271      SHFT_DIHDR       0.5850    3.0000    0.0000
 C136     C137     C283     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C137     C283     N238      SHFT_DIHDR       0.8450    1.0000    0.0000
 C136     C137     C283     N238      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C136     C137     C283     N238      SHFT_DIHDR       0.7130    3.0000    0.0000
 C136     C137     C293     C235      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C136     C137     C293     C235      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C136     C137     C293     C235      SHFT_DIHDR       0.5850    3.0000    0.0000
 C136     C137     C293     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C137     C293     N287      SHFT_DIHDR       0.8450    1.0000    0.0000
 C136     C137     C293     N287      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C136     C137     C293     N287      SHFT_DIHDR       0.7130    3.0000    0.0000
 C136     C210     S202     C209      SHFT_DIHDR       0.9250    1.0000    0.0000
 C136     C210     S202     C209      SHFT_DIHDR      -0.5760    2.0000  180.0000
 C136     C210     S202     C209      SHFT_DIHDR       0.6770    3.0000    0.0000
 C136     C224     C235     N238      SHFT_DIHDR       1.1730    1.0000    0.0000
 C136     C224     C235     N238      SHFT_DIHDR       0.1890    2.0000  180.0000
 C136     C224     C235     N238      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C136     C224     C235     N239      SHFT_DIHDR       0.4620    2.0000  180.0000
 C136     C224     C235     O236      SHFT_DIHDR       0.0000    1.0000    0.0000
 C136     C224     N238     C235      SHFT_DIHDR       0.4620    2.0000  180.0000
 C136     C224     N238     H241      SHFT_DIHDR       0.0000    1.0000    0.0000
 C136     C235     N237     H240      SHFT_DIHDR       4.9000    2.0000  180.0000
 C136     C245     N239     C235      SHFT_DIHDR       0.4620    2.0000  180.0000
 C136     C245     N239     C246      SHFT_DIHDR       2.8590    1.0000    0.0000
 C136     C245     N239     C246      SHFT_DIHDR       2.0580    2.0000  180.0000
 C136     C245     N239     C246      SHFT_DIHDR     -11.2660    3.0000    0.0000
 C136     C245     N239     C285      SHFT_DIHDR       2.8590    1.0000    0.0000
 C136     C245     N239     C285      SHFT_DIHDR       2.0580    2.0000  180.0000
 C136     C245     N239     C285      SHFT_DIHDR     -11.2660    3.0000    0.0000
 C136     C246     C235     N238      SHFT_DIHDR       1.1730    1.0000    0.0000
 C136     C246     C235     N238      SHFT_DIHDR       0.1890    2.0000  180.0000
 C136     C246     C235     N238      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C136     C246     C235     N239      SHFT_DIHDR       0.4620    2.0000  180.0000
 C136     C246     C235     O236      SHFT_DIHDR       0.0000    1.0000    0.0000
 C136     C246     N239     C235      SHFT_DIHDR       0.4620    2.0000  180.0000
 C136     C246     N239     C245      SHFT_DIHDR       4.7530    1.0000    0.0000
 C136     C246     N239     C245      SHFT_DIHDR      -0.7340    2.0000  180.0000
 C136     C267     O268     H270      SHFT_DIHDR       1.5000    1.0000    0.0000
 C136     C267     O268     H270      SHFT_DIHDR       5.5000    2.0000  180.0000
 C136     C274     C271     O272      SHFT_DIHDR       0.5460    2.0000  180.0000
 C136     C283     C271     O272      SHFT_DIHDR       0.8200    2.0000  180.0000
 C136     C283     N238     C235      SHFT_DIHDR       0.4620    2.0000  180.0000
 C136     C283     N238     H241      SHFT_DIHDR       0.0000    1.0000    0.0000
 C136     C285     C271     O272      SHFT_DIHDR       0.8200    2.0000  180.0000
 C136     C285     N239     C235      SHFT_DIHDR       0.4620    2.0000  180.0000
 C136     C285     N239     C245      SHFT_DIHDR       4.7530    1.0000    0.0000
 C136     C285     N239     C245      SHFT_DIHDR      -0.7340    2.0000  180.0000
 C136     C292     N287     H290      SHFT_DIHDR       0.3470    3.0000    0.0000
 C136     C293     C235     N238      SHFT_DIHDR       1.1730    1.0000    0.0000
 C136     C293     C235     N238      SHFT_DIHDR       0.1890    2.0000  180.0000
 C136     C293     C235     N238      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C136     C293     C235     N239      SHFT_DIHDR       1.1730    1.0000    0.0000
 C136     C293     C235     N239      SHFT_DIHDR       0.1890    2.0000  180.0000
 C136     C293     C235     N239      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C136     C293     C235     O236      SHFT_DIHDR       0.0000    1.0000    0.0000
 C136     C293     N287     H290      SHFT_DIHDR       0.3470    3.0000    0.0000
 C136     C295     C235     N238      SHFT_DIHDR       1.1730    1.0000    0.0000
 C136     C295     C235     N238      SHFT_DIHDR       0.1890    2.0000  180.0000
 C136     C295     C235     N238      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C136     C295     C235     N239      SHFT_DIHDR       1.1730    1.0000    0.0000
 C136     C295     C235     N239      SHFT_DIHDR       0.1890    2.0000  180.0000
 C136     C295     C235     N239      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C136     C295     C235     O236      SHFT_DIHDR       0.0000    1.0000    0.0000
 C136     C295     N309     C296      SHFT_DIHDR       1.4379    1.0000    0.0000
 C136     C295     N309     C296      SHFT_DIHDR      -0.1238    2.0000  180.0000
 C136     C295     N309     C296      SHFT_DIHDR       0.2639    3.0000    0.0000
 C136     C295     N309     H310      SHFT_DIHDR       0.3470    3.0000    0.0000
 C136     C296     N309     C295      SHFT_DIHDR       1.4379    1.0000    0.0000
 C136     C296     N309     C295      SHFT_DIHDR      -0.1238    2.0000  180.0000
 C136     C296     N309     C295      SHFT_DIHDR       0.2639    3.0000    0.0000
 C136     C296     N309     H310      SHFT_DIHDR       0.3470    3.0000    0.0000
 C136     C308     C307     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C308     C307     N303      SHFT_DIHDR       2.7320    1.0000    0.0000
 C136     C308     C307     N303      SHFT_DIHDR      -0.2290    2.0000  180.0000
 C136     C308     C307     N303      SHFT_DIHDR       0.4850    3.0000    0.0000
 C137     C136     C135     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C137     C136     C224     C235      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C137     C136     C224     C235      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C137     C136     C224     C235      SHFT_DIHDR       0.5850    3.0000    0.0000
 C137     C136     C224     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C137     C136     C224     N238      SHFT_DIHDR       0.8450    1.0000    0.0000
 C137     C136     C224     N238      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C137     C136     C224     N238      SHFT_DIHDR       0.7130    3.0000    0.0000
 C137     C136     C283     C271      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C137     C136     C283     C271      SHFT_DIHDR      -0.4560    2.0000  180.0000
